model,location,target_type,weights,forecast_date
semi_ensemble,GB,Deaths,0.415621674397975,2021-05-31
semi_ensemble,PL,Cases,0.550807426974999,2021-05-31
semi_ensemble,PL,Deaths,0.38984270282692,2021-05-31
stat_ensemble,CZ,Cases,0.2759153826227,2021-05-31
stat_ensemble,CZ,Deaths,0.424092668656706,2021-05-31
stat_ensemble,DE,Cases,0.29748351516397,2021-05-31
stat_ensemble,DE,Deaths,0.254170212049002,2021-05-31
stat_ensemble,FR,Cases,0.199866013731052,2021-05-31
stat_ensemble,FR,Deaths,0.3233530772098,2021-05-31
stat_ensemble,GB,Cases,0.291928720156137,2021-05-31
stat_ensemble,GB,Deaths,0.225718387233364,2021-05-31
stat_ensemble,PL,Cases,0.268961473211018,2021-05-31
stat_ensemble,PL,Deaths,0.140105719959359,2021-05-31
mech_ensemble,CZ,Cases,0.181939375731136,2021-06-07
mech_ensemble,CZ,Deaths,0.244391313919607,2021-06-07
mech_ensemble,DE,Cases,0.320469751785746,2021-06-07
mech_ensemble,DE,Deaths,0.537172521538713,2021-06-07
mech_ensemble,FR,Cases,0.293668917634881,2021-06-07
mech_ensemble,FR,Deaths,0.314210462628776,2021-06-07
mech_ensemble,GB,Cases,0.308028300630044,2021-06-07
mech_ensemble,GB,Deaths,0.435672035231514,2021-06-07
mech_ensemble,PL,Cases,0.166751005494168,2021-06-07
mech_ensemble,PL,Deaths,0.291030536998102,2021-06-07
semi_ensemble,CZ,Cases,0.518603006744423,2021-06-07
semi_ensemble,CZ,Deaths,0.382870055270551,2021-06-07
semi_ensemble,DE,Cases,0.276956881622519,2021-06-07
semi_ensemble,DE,Deaths,0.303290622299842,2021-06-07
semi_ensemble,FR,Cases,0.303808462175429,2021-06-07
semi_ensemble,FR,Deaths,0.364829397740361,2021-06-07
semi_ensemble,GB,Cases,0.324466955540036,2021-06-07
semi_ensemble,GB,Deaths,0.404545397416843,2021-06-07
semi_ensemble,PL,Cases,0.46220345915718,2021-06-07
semi_ensemble,PL,Deaths,0.530641834920512,2021-06-07
stat_ensemble,CZ,Cases,0.299457617524442,2021-06-07
stat_ensemble,CZ,Deaths,0.372738630809842,2021-06-07
stat_ensemble,DE,Cases,0.402573366591736,2021-06-07
stat_ensemble,DE,Deaths,0.159536856161445,2021-06-07
stat_ensemble,FR,Cases,0.40252262018969,2021-06-07
stat_ensemble,FR,Deaths,0.320960139630863,2021-06-07
stat_ensemble,GB,Cases,0.36750474382992,2021-06-07
stat_ensemble,GB,Deaths,0.159782567351643,2021-06-07
stat_ensemble,PL,Cases,0.371045535348652,2021-06-07
stat_ensemble,PL,Deaths,0.178327628081386,2021-06-07
mech_ensemble,CZ,Cases,0.22170368774381,2021-06-14
mech_ensemble,CZ,Deaths,0.31065256049315,2021-06-14
mech_ensemble,DE,Cases,0.314765108199358,2021-06-14
mech_ensemble,DE,Deaths,0.530542096851862,2021-06-14
mech_ensemble,FR,Cases,0.321479024793065,2021-06-14
mech_ensemble,FR,Deaths,0.423105608451663,2021-06-14
mech_ensemble,GB,Cases,0.286915796721709,2021-06-14
mech_ensemble,GB,Deaths,0.453711941740841,2021-06-14
mech_ensemble,PL,Cases,0.145999147645851,2021-06-14
mech_ensemble,PL,Deaths,0.296749801636871,2021-06-14
semi_ensemble,CZ,Cases,0.552479195550811,2021-06-14
semi_ensemble,CZ,Deaths,0.381047422235291,2021-06-14
semi_ensemble,DE,Cases,0.208719647169969,2021-06-14
semi_ensemble,DE,Deaths,0.329231929934537,2021-06-14
semi_ensemble,FR,Cases,0.262004660513291,2021-06-14
semi_ensemble,FR,Deaths,0.319555413326348,2021-06-14
semi_ensemble,GB,Cases,0.350349169813991,2021-06-14
semi_ensemble,GB,Deaths,0.394034114445486,2021-06-14
semi_ensemble,PL,Cases,0.518214090050056,2021-06-14
semi_ensemble,PL,Deaths,0.404638286993433,2021-06-14
stat_ensemble,CZ,Cases,0.225817116705379,2021-06-14
stat_ensemble,CZ,Deaths,0.308300017271559,2021-06-14
stat_ensemble,DE,Cases,0.476515244630674,2021-06-14
stat_ensemble,DE,Deaths,0.140225973213601,2021-06-14
stat_ensemble,FR,Cases,0.416516314693643,2021-06-14
stat_ensemble,FR,Deaths,0.257338978221989,2021-06-14
stat_ensemble,GB,Cases,0.3627350334643,2021-06-14
stat_ensemble,GB,Deaths,0.152253943813673,2021-06-14
stat_ensemble,PL,Cases,0.335786762304093,2021-06-14
stat_ensemble,PL,Deaths,0.298611911369695,2021-06-14
mech_ensemble,CZ,Cases,0.245776340991015,2021-06-21
