model,target_type,location,forecast_date,weights
USC-SIkJalpha,Cases,PL,2021-05-03,0.0428017800964767
epiforecasts-EpiNow2,Deaths,PL,2021-05-03,0.134539766465883
IEM_Health-CovidProject,Deaths,PL,2021-05-03,0.0390930904452428
ILM-EKF,Deaths,PL,2021-05-03,0.134539766465883
ITWW-county_repro,Deaths,PL,2021-05-03,0.134539766465883
LANL-GrowthRate,Deaths,PL,2021-05-03,0.134539766465883
MIMUW-StochSEIR,Deaths,PL,2021-05-03,0.0390930904452428
MIT_CovidAnalytics-DELPHI,Deaths,PL,2021-05-03,0.0390930904452428
RobertWalraven-ESG,Deaths,PL,2021-05-03,0.227282391465012
UMass-MechBayes,Deaths,PL,2021-05-03,0.0390930904452428
UMass-SemiMech,Deaths,PL,2021-05-03,0.0390930904452428
USC-SIkJalpha,Deaths,PL,2021-05-03,0.0390930904452428
bisop-seirfilter,Cases,CZ,2021-05-10,0.0778597279079439
epiforecasts-EpiNow2,Cases,CZ,2021-05-10,0.203567120153427
IEM_Health-CovidProject,Cases,CZ,2021-05-10,0.0778597279079439
ILM-EKF,Cases,CZ,2021-05-10,0.203567120153427
LANL-GrowthRate,Cases,CZ,2021-05-10,0.203567120153427
MUNI-ARIMA,Cases,CZ,2021-05-10,
MUNI_DMS-SEIAR,Cases,CZ,2021-05-10,0.0778597279079439
UMass-SemiMech,Cases,CZ,2021-05-10,0.0778597279079439
USC-SIkJalpha,Cases,CZ,2021-05-10,0.0778597279079439
bisop-seirfilter,Deaths,CZ,2021-05-10,0.0403635213347483
epiforecasts-EpiNow2,Deaths,CZ,2021-05-10,0.122042614817018
IEM_Health-CovidProject,Deaths,CZ,2021-05-10,0.0403635213347483
ILM-EKF,Deaths,CZ,2021-05-10,0.122042614817018
LANL-GrowthRate,Deaths,CZ,2021-05-10,0.122042614817018
MUNI-ARIMA,Deaths,CZ,2021-05-10,0.195845513770228
MUNI_DMS-SEIAR,Deaths,CZ,2021-05-10,0.0403635213347483
RobertWalraven-ESG,Deaths,CZ,2021-05-10,0.195845513770228
UMass-MechBayes,Deaths,CZ,2021-05-10,0.0403635213347483
UMass-SemiMech,Deaths,CZ,2021-05-10,0.0403635213347483
USC-SIkJalpha,Deaths,CZ,2021-05-10,0.0403635213347483
epiforecasts-EpiNow2,Cases,DE,2021-05-10,0.0527089334962195
FIAS_FZJ-Epi1Ger,Cases,DE,2021-05-10,0.0251279015167826
HZI-AgeExtendedSEIR,Cases,DE,2021-05-10,0.0251279015167826
IEM_Health-CovidProject,Cases,DE,2021-05-10,0.0251279015167826
ILM-EKF,Cases,DE,2021-05-10,0.0527089334962195
itwm-dSEIR,Cases,DE,2021-05-10,0.0251279015167826
ITWW-county_repro,Cases,DE,2021-05-10,0.0527089334962195
Karlen-pypm,Cases,DE,2021-05-10,0.0251279015167826
LANL-GrowthRate,Cases,DE,2021-05-10,0.0527089334962195
MIT_CovidAnalytics-DELPHI,Cases,DE,2021-05-10,0.0251279015167826
MUNI-ARIMA,Cases,DE,2021-05-10,0.29407052694043
UMass-SemiMech,Cases,DE,2021-05-10,0.0251279015167826
UNIPV-BayesINGARCHX,Cases,DE,2021-05-10,0.29407052694043
USC-SIkJalpha,Cases,DE,2021-05-10,0.0251279015167826
epiforecasts-EpiNow2,Deaths,DE,2021-05-10,0.0624411767680747
FIAS_FZJ-Epi1Ger,Deaths,DE,2021-05-10,0.0325271013131795
HZI-AgeExtendedSEIR,Deaths,DE,2021-05-10,0.0325271013131795
IEM_Health-CovidProject,Deaths,DE,2021-05-10,0.0325271013131795
ILM-EKF,Deaths,DE,2021-05-10,0.0624411767680747
itwm-dSEIR,Deaths,DE,2021-05-10,0.0325271013131795
ITWW-county_repro,Deaths,DE,2021-05-10,0.0624411767680747
Karlen-pypm,Deaths,DE,2021-05-10,0.0325271013131795
LANL-GrowthRate,Deaths,DE,2021-05-10,0.0624411767680747
MIT_CovidAnalytics-DELPHI,Deaths,DE,2021-05-10,0.0325271013131795
MUNI-ARIMA,Deaths,DE,2021-05-10,0.228745690554543
RobertWalraven-ESG,Deaths,DE,2021-05-10,0.228745690554543
UMass-MechBayes,Deaths,DE,2021-05-10,0.0325271013131795
UMass-SemiMech,Deaths,DE,2021-05-10,0.0325271013131795
USC-SIkJalpha,Deaths,DE,2021-05-10,0.0325271013131795
epiforecasts-EpiNow2,Cases,FR,2021-05-10,0.123129557860625
IEM_Health-CovidProject,Cases,FR,2021-05-10,0.145600552830771
ILM-EKF,Cases,FR,2021-05-10,0.123129557860625
LANL-GrowthRate,Cases,FR,2021-05-10,0.123129557860625
MUNI-ARIMA,Cases,FR,2021-05-10,0.0969048339629056
UMass-SemiMech,Cases,FR,2021-05-10,0.145600552830771
UNIPV-BayesINGARCHX,Cases,FR,2021-05-10,0.0969048339629056
USC-SIkJalpha,Cases,FR,2021-05-10,0.145600552830771
epiforecasts-EpiNow2,Deaths,FR,2021-05-10,0.0467104229509913
IEM_Health-CovidProject,Deaths,FR,2021-05-10,0.0458167384518179
ILM-EKF,Deaths,FR,2021-05-10,0.0467104229509913
LANL-GrowthRate,Deaths,FR,2021-05-10,0.0467104229509913
MUNI-ARIMA,Deaths,FR,2021-05-10,0.338300888669877
RobertWalraven-ESG,Deaths,FR,2021-05-10,0.338300888669877
UMass-MechBayes,Deaths,FR,2021-05-10,0.0458167384518179
UMass-SemiMech,Deaths,FR,2021-05-10,0.0458167384518179
USC-SIkJalpha,Deaths,FR,2021-05-10,0.0458167384518179
epiforecasts-EpiNow2,Cases,GB,2021-05-10,0.173581058867007
IEM_Health-CovidProject,Cases,GB,2021-05-10,0.159752274466326
ILM-EKF,Cases,GB,2021-05-10,0.173581058867007
LANL-GrowthRate,Cases,GB,2021-05-10,0.173581058867007
MUNI-ARIMA,Cases,GB,2021-05-10,
UMass-SemiMech,Cases,GB,2021-05-10,0.159752274466326
USC-SIkJalpha,Cases,GB,2021-05-10,0.159752274466326
epiforecasts-EpiNow2,Deaths,GB,2021-05-10,0.145645684213839
IEM_Health-CovidProject,Deaths,GB,2021-05-10,0.0712605238499247
ILM-EKF,Deaths,GB,2021-05-10,0.145645684213839
LANL-GrowthRate,Deaths,GB,2021-05-10,0.145645684213839
MUNI-ARIMA,Deaths,GB,2021-05-10,0.139010425979393
RobertWalraven-ESG,Deaths,GB,2021-05-10,0.139010425979393
UMass-MechBayes,Deaths,GB,2021-05-10,0.0712605238499247
UMass-SemiMech,Deaths,GB,2021-05-10,0.0712605238499247
USC-SIkJalpha,Deaths,GB,2021-05-10,0.0712605238499247
epiforecasts-EpiNow2,Cases,PL,2021-05-10,0.174057358752936
IEM_Health-CovidProject,Cases,PL,2021-05-10,0.0506284274980425
ILM-EKF,Cases,PL,2021-05-10,0.174057358752936
ITWW-county_repro,Cases,PL,2021-05-10,0.174057358752936
LANL-GrowthRate,Cases,PL,2021-05-10,0.174057358752936
MIMUW-StochSEIR,Cases,PL,2021-05-10,0.0506284274980425
MIT_CovidAnalytics-DELPHI,Cases,PL,2021-05-10,0.0506284274980425
MUNI-ARIMA,Cases,PL,2021-05-10,
PL_GRedlarski-DistrictsSum,Cases,PL,2021-05-10,0.0506284274980425
UMass-SemiMech,Cases,PL,2021-05-10,0.0506284274980425
USC-SIkJalpha,Cases,PL,2021-05-10,0.0506284274980425
epiforecasts-EpiNow2,Deaths,PL,2021-05-10,0.161652455620188
IEM_Health-CovidProject,Deaths,PL,2021-05-10,0.0407255575367464
ILM-EKF,Deaths,PL,2021-05-10,0.161652455620188
ITWW-county_repro,Deaths,PL,2021-05-10,0.161652455620188
LANL-GrowthRate,Deaths,PL,2021-05-10,0.161652455620188
MIMUW-StochSEIR,Deaths,PL,2021-05-10,0.0407255575367464
MIT_CovidAnalytics-DELPHI,Deaths,PL,2021-05-10,0.0407255575367464
MUNI-ARIMA,Deaths,PL,2021-05-10,0.0545184161493845
RobertWalraven-ESG,Deaths,PL,2021-05-10,0.0545184161493845
UMass-MechBayes,Deaths,PL,2021-05-10,0.0407255575367464
UMass-SemiMech,Deaths,PL,2021-05-10,0.0407255575367464
USC-SIkJalpha,Deaths,PL,2021-05-10,0.0407255575367464
bisop-seirfilter,Cases,CZ,2021-05-17,0.0671472927878727
epiforecasts-EpiNow2,Cases,CZ,2021-05-17,0.221421178686879
IEM_Health-CovidProject,Cases,CZ,2021-05-17,0.0671472927878727
ILM-EKF,Cases,CZ,2021-05-17,0.221421178686879
LANL-GrowthRate,Cases,CZ,2021-05-17,0.221421178686879
MUNI-ARIMA,Cases,CZ,2021-05-17,
MUNI_DMS-SEIAR,Cases,CZ,2021-05-17,0.0671472927878727
RobertWalraven-ESG,Cases,CZ,2021-05-17,
UMass-SemiMech,Cases,CZ,2021-05-17,0.0671472927878727
USC-SIkJalpha,Cases,CZ,2021-05-17,0.0671472927878727
bisop-seirfilter,Deaths,CZ,2021-05-17,0.036265929870322
epiforecasts-EpiNow2,Deaths,CZ,2021-05-17,0.146511249780502
IEM_Health-CovidProject,Deaths,CZ,2021-05-17,0.036265929870322
ILM-EKF,Deaths,CZ,2021-05-17,0.146511249780502
LANL-GrowthRate,Deaths,CZ,2021-05-17,0.146511249780502
MUNI-ARIMA,Deaths,CZ,2021-05-17,0.17143533571828
MUNI_DMS-SEIAR,Deaths,CZ,2021-05-17,0.036265929870322
RobertWalraven-ESG,Deaths,CZ,2021-05-17,0.17143533571828
UMass-MechBayes,Deaths,CZ,2021-05-17,0.036265929870322
UMass-SemiMech,Deaths,CZ,2021-05-17,0.036265929870322
USC-SIkJalpha,Deaths,CZ,2021-05-17,0.036265929870322
epiforecasts-EpiNow2,Cases,DE,2021-05-17,0.0580274295726095
FIAS_FZJ-Epi1Ger,Cases,DE,2021-05-17,0.0284418457581185
HZI-AgeExtendedSEIR,Cases,DE,2021-05-17,0.0284418457581185
IEM_Health-CovidProject,Cases,DE,2021-05-17,0.0284418457581185
ILM-EKF,Cases,DE,2021-05-17,0.0580274295726095
itwm-dSEIR,Cases,DE,2021-05-17,0.0284418457581185
ITWW-county_repro,Cases,DE,2021-05-17,0.0580274295726095
Karlen-pypm,Cases,DE,2021-05-17,0.0284418457581185
LANL-GrowthRate,Cases,DE,2021-05-17,0.0580274295726095
MIT_CovidAnalytics-DELPHI,Cases,DE,2021-05-17,0.0284418457581185
MUNI-ARIMA,Cases,DE,2021-05-17,0.180118505214871
RobertWalraven-ESG,Cases,DE,2021-05-17,0.180118505214871
UMass-SemiMech,Cases,DE,2021-05-17,0.0284418457581185
UNIPV-BayesINGARCHX,Cases,DE,2021-05-17,0.180118505214871
USC-SIkJalpha,Cases,DE,2021-05-17,0.0284418457581185
epiforecasts-EpiNow2,Deaths,DE,2021-05-17,0.0649229593155804
FIAS_FZJ-Epi1Ger,Deaths,DE,2021-05-17,0.0334954096274878
HZI-AgeExtendedSEIR,Deaths,DE,2021-05-17,0.0334954096274878
IEM_Health-CovidProject,Deaths,DE,2021-05-17,0.0334954096274878
ILM-EKF,Deaths,DE,2021-05-17,0.0649229593155804
itwm-dSEIR,Deaths,DE,2021-05-17,0.0334954096274878
ITWW-county_repro,Deaths,DE,2021-05-17,0.0649229593155804
Karlen-pypm,Deaths,DE,2021-05-17,0.0334954096274878
LANL-GrowthRate,Deaths,DE,2021-05-17,0.0649229593155804
MIT_CovidAnalytics-DELPHI,Deaths,DE,2021-05-17,0.0334954096274878
MUNI-ARIMA,Deaths,DE,2021-05-17,0.219424738045144
RobertWalraven-ESG,Deaths,DE,2021-05-17,0.219424738045144
UMass-MechBayes,Deaths,DE,2021-05-17,0.0334954096274878
UMass-SemiMech,Deaths,DE,2021-05-17,0.0334954096274878
USC-SIkJalpha,Deaths,DE,2021-05-17,0.0334954096274878
epiforecasts-EpiNow2,Cases,FR,2021-05-17,0.132141194373929
IEM_Health-CovidProject,Cases,FR,2021-05-17,0.143178764517176
ILM-EKF,Cases,FR,2021-05-17,0.132141194373929
LANL-GrowthRate,Cases,FR,2021-05-17,0.132141194373929
MUNI-ARIMA,Cases,FR,2021-05-17,0.0580133744422278
RobertWalraven-ESG,Cases,FR,2021-05-17,0.0580133744422278
UMass-SemiMech,Cases,FR,2021-05-17,0.143178764517176
UNIPV-BayesINGARCHX,Cases,FR,2021-05-17,0.0580133744422278
USC-SIkJalpha,Cases,FR,2021-05-17,0.143178764517176
epiforecasts-EpiNow2,Deaths,FR,2021-05-17,0.0667961291651963
IEM_Health-CovidProject,Deaths,FR,2021-05-17,0.0518961155081778
ILM-EKF,Deaths,FR,2021-05-17,0.0667961291651963
LANL-GrowthRate,Deaths,FR,2021-05-17,0.0667961291651963
MUNI-ARIMA,Deaths,FR,2021-05-17,0.29601357523585
RobertWalraven-ESG,Deaths,FR,2021-05-17,0.29601357523585
UMass-MechBayes,Deaths,FR,2021-05-17,0.0518961155081778
UMass-SemiMech,Deaths,FR,2021-05-17,0.0518961155081778
USC-SIkJalpha,Deaths,FR,2021-05-17,0.0518961155081778
epiforecasts-EpiNow2,Cases,GB,2021-05-17,0.193936610142406
IEM_Health-CovidProject,Cases,GB,2021-05-17,0.139396723190927
ILM-EKF,Cases,GB,2021-05-17,0.193936610142406
LANL-GrowthRate,Cases,GB,2021-05-17,0.193936610142406
MUNI-ARIMA,Cases,GB,2021-05-17,
RobertWalraven-ESG,Cases,GB,2021-05-17,
UMass-SemiMech,Cases,GB,2021-05-17,0.139396723190927
USC-SIkJalpha,Cases,GB,2021-05-17,0.139396723190927
epiforecasts-EpiNow2,Deaths,GB,2021-05-17,0.14576384257886
IEM_Health-CovidProject,Deaths,GB,2021-05-17,0.0633684967979941
ILM-EKF,Deaths,GB,2021-05-17,0.14576384257886
LANL-GrowthRate,Deaths,GB,2021-05-17,0.14576384257886
MUNI-ARIMA,Deaths,GB,2021-05-17,0.154617242535722
RobertWalraven-ESG,Deaths,GB,2021-05-17,0.154617242535722
UMass-MechBayes,Deaths,GB,2021-05-17,0.0633684967979941
UMass-SemiMech,Deaths,GB,2021-05-17,0.0633684967979941
USC-SIkJalpha,Deaths,GB,2021-05-17,0.0633684967979941
epiforecasts-EpiNow2,Cases,PL,2021-05-17,0.188934098784212
IEM_Health-CovidProject,Cases,PL,2021-05-17,0.0407106008105253
ILM-EKF,Cases,PL,2021-05-17,0.188934098784212
ITWW-county_repro,Cases,PL,2021-05-17,0.188934098784212
LANL-GrowthRate,Cases,PL,2021-05-17,0.188934098784212
MIMUW-StochSEIR,Cases,PL,2021-05-17,0.0407106008105253
MIT_CovidAnalytics-DELPHI,Cases,PL,2021-05-17,0.0407106008105253
MUNI-ARIMA,Cases,PL,2021-05-17,
PL_GRedlarski-DistrictsSum,Cases,PL,2021-05-17,0.0407106008105253
RobertWalraven-ESG,Cases,PL,2021-05-17,
UMass-SemiMech,Cases,PL,2021-05-17,0.0407106008105253
USC-SIkJalpha,Cases,PL,2021-05-17,0.0407106008105253
epiforecasts-EpiNow2,Deaths,PL,2021-05-17,0.147047683905492
IEM_Health-CovidProject,Deaths,PL,2021-05-17,0.0479309518819692
ILM-EKF,Deaths,PL,2021-05-17,0.147047683905492
ITWW-county_repro,Deaths,PL,2021-05-17,0.147047683905492
LANL-GrowthRate,Deaths,PL,2021-05-17,0.147047683905492
MIMUW-StochSEIR,Deaths,PL,2021-05-17,0.0479309518819692
MIT_CovidAnalytics-DELPHI,Deaths,PL,2021-05-17,0.0479309518819692
MUNI-ARIMA,Deaths,PL,2021-05-17,0.0621117765431088
RobertWalraven-ESG,Deaths,PL,2021-05-17,0.0621117765431088
UMass-MechBayes,Deaths,PL,2021-05-17,0.0479309518819692
UMass-SemiMech,Deaths,PL,2021-05-17,0.0479309518819692
USC-SIkJalpha,Deaths,PL,2021-05-17,0.0479309518819692
epiforecasts-EpiNow2,Cases,CZ,2021-05-24,0.194087168057874
IEM_Health-CovidProject,Cases,CZ,2021-05-24,0.0575983494730196
ILM-EKF,Cases,CZ,2021-05-24,0.194087168057874
LANL-GrowthRate,Cases,CZ,2021-05-24,0.194087168057874
MUNI-ARIMA,Cases,CZ,2021-05-24,0.09367254896715
MUNI_DMS-SEIAR,Cases,CZ,2021-05-24,0.0575983494730196
RobertWalraven-ESG,Cases,CZ,2021-05-24,0.09367254896715
UMass-SemiMech,Cases,CZ,2021-05-24,0.0575983494730196
USC-SIkJalpha,Cases,CZ,2021-05-24,0.0575983494730196
epiforecasts-EpiNow2,Deaths,CZ,2021-05-24,0.12955188291854
IEM_Health-CovidProject,Deaths,CZ,2021-05-24,0.0397484170553563
ILM-EKF,Deaths,CZ,2021-05-24,0.12955188291854
LANL-GrowthRate,Deaths,CZ,2021-05-24,0.12955188291854
MUNI-ARIMA,Deaths,CZ,2021-05-24,0.2063011329838
MUNI_DMS-SEIAR,Deaths,CZ,2021-05-24,0.0397484170553563
RobertWalraven-ESG,Deaths,CZ,2021-05-24,0.2063011329838
UMass-MechBayes,Deaths,CZ,2021-05-24,0.0397484170553563
UMass-SemiMech,Deaths,CZ,2021-05-24,0.0397484170553563
USC-SIkJalpha,Deaths,CZ,2021-05-24,0.0397484170553563
epiforecasts-EpiNow2,Cases,DE,2021-05-24,0.0627143118691795
FIAS_FZJ-Epi1Ger,Cases,DE,2021-05-24,0.0307129823574504
HZI-AgeExtendedSEIR,Cases,DE,2021-05-24,0.0307129823574504
IEM_Health-CovidProject,Cases,DE,2021-05-24,0.0307129823574504
ILM-EKF,Cases,DE,2021-05-24,0.0627143118691795
itwm-dSEIR,Cases,DE,2021-05-24,0.0307129823574504
ITWW-county_repro,Cases,DE,2021-05-24,0.0627143118691795
Karlen-pypm,Cases,DE,2021-05-24,0.0307129823574504
LANL-GrowthRate,Cases,DE,2021-05-24,0.0627143118691795
MIT_CovidAnalytics-DELPHI,Cases,DE,2021-05-24,0.0307129823574504
MUNI-ARIMA,Cases,DE,2021-05-24,0.167812964554559
RobertWalraven-ESG,Cases,DE,2021-05-24,0.167812964554559
UMass-SemiMech,Cases,DE,2021-05-24,0.0307129823574504
UNIPV-BayesINGARCHX,Cases,DE,2021-05-24,0.167812964554559
USC-SIkJalpha,Cases,DE,2021-05-24,0.0307129823574504
epiforecasts-EpiNow2,Deaths,DE,2021-05-24,0.0730749009273792
FIAS_FZJ-Epi1Ger,Deaths,DE,2021-05-24,0.032053204721747
HZI-AgeExtendedSEIR,Deaths,DE,2021-05-24,0.032053204721747
IEM_Health-CovidProject,Deaths,DE,2021-05-24,0.032053204721747
ILM-EKF,Deaths,DE,2021-05-24,0.0730749009273792
itwm-dSEIR,Deaths,DE,2021-05-24,0.032053204721747
ITWW-county_repro,Deaths,DE,2021-05-24,0.0730749009273792
Karlen-pypm,Deaths,DE,2021-05-24,0.032053204721747
LANL-GrowthRate,Deaths,DE,2021-05-24,0.0730749009273792
MIT_CovidAnalytics-DELPHI,Deaths,DE,2021-05-24,0.032053204721747
MUNI-ARIMA,Deaths,DE,2021-05-24,0.20961077689738
RobertWalraven-ESG,Deaths,DE,2021-05-24,0.20961077689738
UMass-MechBayes,Deaths,DE,2021-05-24,0.032053204721747
UMass-SemiMech,Deaths,DE,2021-05-24,0.032053204721747
USC-SIkJalpha,Deaths,DE,2021-05-24,0.032053204721747
epiforecasts-EpiNow2,Cases,FR,2021-05-24,0.137198930188197
IEM_Health-CovidProject,Cases,FR,2021-05-24,0.119402520758414
ILM-EKF,Cases,FR,2021-05-24,0.137198930188197
LANL-GrowthRate,Cases,FR,2021-05-24,0.137198930188197
MUNI-ARIMA,Cases,FR,2021-05-24,0.076731882386722
RobertWalraven-ESG,Cases,FR,2021-05-24,0.076731882386722
UMass-SemiMech,Cases,FR,2021-05-24,0.119402520758414
UNIPV-BayesINGARCHX,Cases,FR,2021-05-24,0.076731882386722
USC-SIkJalpha,Cases,FR,2021-05-24,0.119402520758414
epiforecasts-EpiNow2,Deaths,FR,2021-05-24,0.110123558547424
IEM_Health-CovidProject,Deaths,FR,2021-05-24,0.0500953105250609
ILM-EKF,Deaths,FR,2021-05-24,0.110123558547424
LANL-GrowthRate,Deaths,FR,2021-05-24,0.110123558547424
MUNI-ARIMA,Deaths,FR,2021-05-24,0.234624041128743
RobertWalraven-ESG,Deaths,FR,2021-05-24,0.234624041128743
UMass-MechBayes,Deaths,FR,2021-05-24,0.0500953105250609
UMass-SemiMech,Deaths,FR,2021-05-24,0.0500953105250609
USC-SIkJalpha,Deaths,FR,2021-05-24,0.0500953105250609
epiforecasts-EpiNow2,Cases,GB,2021-05-24,0.16994662251166
IEM_Health-CovidProject,Cases,GB,2021-05-24,0.112895943013281
ILM-EKF,Cases,GB,2021-05-24,0.16994662251166
LANL-GrowthRate,Cases,GB,2021-05-24,0.16994662251166
MUNI-ARIMA,Cases,GB,2021-05-24,0.0757361517125879
RobertWalraven-ESG,Cases,GB,2021-05-24,0.0757361517125879
UMass-SemiMech,Cases,GB,2021-05-24,0.112895943013281
USC-SIkJalpha,Cases,GB,2021-05-24,0.112895943013281
epiforecasts-EpiNow2,Deaths,GB,2021-05-24,0.121264088132046
IEM_Health-CovidProject,Deaths,GB,2021-05-24,0.0612455974219679
ILM-EKF,Deaths,GB,2021-05-24,0.121264088132046
LANL-GrowthRate,Deaths,GB,2021-05-24,0.121264088132046
MUNI-ARIMA,Deaths,GB,2021-05-24,0.195612672957995
RobertWalraven-ESG,Deaths,GB,2021-05-24,0.195612672957995
UMass-MechBayes,Deaths,GB,2021-05-24,0.0612455974219679
UMass-SemiMech,Deaths,GB,2021-05-24,0.0612455974219679
USC-SIkJalpha,Deaths,GB,2021-05-24,0.0612455974219679
epiforecasts-EpiNow2,Cases,PL,2021-05-24,0.17568280838129
IEM_Health-CovidProject,Cases,PL,2021-05-24,0.0318873646856975
ILM-EKF,Cases,PL,2021-05-24,0.17568280838129
ITWW-county_repro,Cases,PL,2021-05-24,0.17568280838129
LANL-GrowthRate,Cases,PL,2021-05-24,0.17568280838129
MIMUW-StochSEIR,Cases,PL,2021-05-24,0.0318873646856975
MIT_CovidAnalytics-DELPHI,Cases,PL,2021-05-24,0.0318873646856975
MUNI-ARIMA,Cases,PL,2021-05-24,0.0529722891803271
PL_GRedlarski-DistrictsSum,Cases,PL,2021-05-24,0.0318873646856975
RobertWalraven-ESG,Cases,PL,2021-05-24,0.0529722891803271
UMass-SemiMech,Cases,PL,2021-05-24,0.0318873646856975
USC-SIkJalpha,Cases,PL,2021-05-24,0.0318873646856975
epiforecasts-EpiNow2,Deaths,PL,2021-05-24,0.119632884177623
IEM_Health-CovidProject,Deaths,PL,2021-05-24,0.0545895772787865
ILM-EKF,Deaths,PL,2021-05-24,0.119632884177623
ITWW-county_repro,Deaths,PL,2021-05-24,0.119632884177623
LANL-GrowthRate,Deaths,PL,2021-05-24,0.119632884177623
MIMUW-StochSEIR,Deaths,PL,2021-05-24,0.0545895772787865
MIT_CovidAnalytics-DELPHI,Deaths,PL,2021-05-24,0.0545895772787865
MUNI-ARIMA,Deaths,PL,2021-05-24,0.0969654998083937
RobertWalraven-ESG,Deaths,PL,2021-05-24,0.0969654998083937
UMass-MechBayes,Deaths,PL,2021-05-24,0.0545895772787865
UMass-SemiMech,Deaths,PL,2021-05-24,0.0545895772787865
USC-SIkJalpha,Deaths,PL,2021-05-24,0.0545895772787865
epiforecasts-EpiNow2,Cases,CZ,2021-05-31,0.257704424808365
IEM_Health-CovidProject,Cases,CZ,2021-05-31,0.0511688750299162
ILM-EKF,Cases,CZ,2021-05-31,0.257704424808365
MUNI-ARIMA,Cases,CZ,2021-05-31,0.139957825131803
MUNI_DMS-SEIAR,Cases,CZ,2021-05-31,0.0511688750299162
RobertWalraven-ESG,Cases,CZ,2021-05-31,0.139957825131803
UMass-SemiMech,Cases,CZ,2021-05-31,0.0511688750299162
USC-SIkJalpha,Cases,CZ,2021-05-31,0.0511688750299162
IEM_Health-CovidProject,Deaths,CZ,2021-05-31,0.0393689599169867
ILM-EKF,Deaths,CZ,2021-05-31,0.374157299864816
MUNI-ARIMA,Deaths,CZ,2021-05-31,0.214498950275126
MUNI_DMS-SEIAR,Deaths,CZ,2021-05-31,0.0393689599169867
RobertWalraven-ESG,Deaths,CZ,2021-05-31,0.214498950275126
UMass-MechBayes,Deaths,CZ,2021-05-31,0.0393689599169867
UMass-SemiMech,Deaths,CZ,2021-05-31,0.0393689599169867
USC-SIkJalpha,Deaths,CZ,2021-05-31,0.0393689599169867
epiforecasts-EpiNow2,Cases,DE,2021-05-31,0.09922350626602
FIAS_FZJ-Epi1Ger,Cases,DE,2021-05-31,0.0357888529763168
HZI-AgeExtendedSEIR,Cases,DE,2021-05-31,0.0357888529763168
IEM_Health-CovidProject,Cases,DE,2021-05-31,0.0357888529763168
ILM-EKF,Cases,DE,2021-05-31,0.09922350626602
itwm-dSEIR,Cases,DE,2021-05-31,0.0357888529763168
ITWW-county_repro,Cases,DE,2021-05-31,0.09922350626602
Karlen-pypm,Cases,DE,2021-05-31,0.0357888529763168
MIT_CovidAnalytics-DELPHI,Cases,DE,2021-05-31,0.0357888529763168
MUNI-ARIMA,Cases,DE,2021-05-31,0.138672885797135
RobertWalraven-ESG,Cases,DE,2021-05-31,0.138672885797135
UMass-SemiMech,Cases,DE,2021-05-31,0.0357888529763168
UNIPV-BayesINGARCHX,Cases,DE,2021-05-31,0.138672885797135
USC-SIkJalpha,Cases,DE,2021-05-31,0.0357888529763168
epiforecasts-EpiNow2,Deaths,DE,2021-05-31,0.109049762789931
FIAS_FZJ-Epi1Ger,Deaths,DE,2021-05-31,0.0388815643444463
HZI-AgeExtendedSEIR,Deaths,DE,2021-05-31,0.0388815643444463
IEM_Health-CovidProject,Deaths,DE,2021-05-31,0.0388815643444463
ILM-EKF,Deaths,DE,2021-05-31,0.109049762789931
itwm-dSEIR,Deaths,DE,2021-05-31,0.0388815643444463
ITWW-county_repro,Deaths,DE,2021-05-31,0.109049762789931
Karlen-pypm,Deaths,DE,2021-05-31,0.0388815643444463
MIT_CovidAnalytics-DELPHI,Deaths,DE,2021-05-31,0.0388815643444463
MUNI-ARIMA,Deaths,DE,2021-05-31,0.161458316265095
RobertWalraven-ESG,Deaths,DE,2021-05-31,0.161458316265095
UMass-MechBayes,Deaths,DE,2021-05-31,0.0388815643444463
UMass-SemiMech,Deaths,DE,2021-05-31,0.0388815643444463
USC-SIkJalpha,Deaths,DE,2021-05-31,0.0388815643444463
epiforecasts-EpiNow2,Cases,FR,2021-05-31,0.196090219202739
IEM_Health-CovidProject,Cases,FR,2021-05-31,0.113119728389234
ILM-EKF,Cases,FR,2021-05-31,0.196090219202739
MUNI-ARIMA,Cases,FR,2021-05-31,0.0894867921422733
RobertWalraven-ESG,Cases,FR,2021-05-31,0.0894867921422733
UMass-SemiMech,Cases,FR,2021-05-31,0.113119728389234
UNIPV-BayesINGARCHX,Cases,FR,2021-05-31,0.0894867921422733
USC-SIkJalpha,Cases,FR,2021-05-31,0.113119728389234
IEM_Health-CovidProject,Deaths,FR,2021-05-31,0.0549322478107878
ILM-EKF,Deaths,FR,2021-05-31,0.358899844360556
MUNI-ARIMA,Deaths,FR,2021-05-31,0.210685582198147
RobertWalraven-ESG,Deaths,FR,2021-05-31,0.210685582198147
UMass-MechBayes,Deaths,FR,2021-05-31,0.0549322478107878
UMass-SemiMech,Deaths,FR,2021-05-31,0.0549322478107878
USC-SIkJalpha,Deaths,FR,2021-05-31,0.0549322478107878
epiforecasts-EpiNow2,Cases,GB,2021-05-31,0.219661045537698
IEM_Health-CovidProject,Cases,GB,2021-05-31,0.106293529580265
ILM-EKF,Cases,GB,2021-05-31,0.219661045537698
MUNI-ARIMA,Cases,GB,2021-05-31,0.120898660091904
RobertWalraven-ESG,Cases,GB,2021-05-31,0.120898660091904
UMass-SemiMech,Cases,GB,2021-05-31,0.106293529580265
